gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hsa-miR-5688,0,NA,NA,NA,NA,NA
hsa-miR-5689,0,NA,NA,NA,NA,NA
hsa-miR-569,0,NA,NA,NA,NA,NA
hsa-miR-5690,0,NA,NA,NA,NA,NA
hsa-miR-5691,0,NA,NA,NA,NA,NA
hsa-miR-5692a,0,NA,NA,NA,NA,NA
hsa-miR-5692b,0,NA,NA,NA,NA,NA
hsa-miR-5692c,0,NA,NA,NA,NA,NA
hsa-miR-5693,0,NA,NA,NA,NA,NA
hsa-miR-5694,0,NA,NA,NA,NA,NA
hsa-miR-5695,0,NA,NA,NA,NA,NA
hsa-miR-5696,0,NA,NA,NA,NA,NA
hsa-miR-5697,0,NA,NA,NA,NA,NA
hsa-miR-5698,0,NA,NA,NA,NA,NA
hsa-miR-5699-3p,0,NA,NA,NA,NA,NA
hsa-miR-5699-5p,0,NA,NA,NA,NA,NA
hsa-miR-570-3p,0,NA,NA,NA,NA,NA
hsa-miR-570-5p,0,NA,NA,NA,NA,NA
hsa-miR-5700,0,NA,NA,NA,NA,NA
hsa-miR-5701,0,NA,NA,NA,NA,NA
hsa-miR-5702,0,NA,NA,NA,NA,NA
hsa-miR-5703,0,NA,NA,NA,NA,NA
hsa-miR-5704,0,NA,NA,NA,NA,NA
hsa-miR-5705,0,NA,NA,NA,NA,NA
hsa-miR-5706,0,NA,NA,NA,NA,NA
hsa-miR-5707,0,NA,NA,NA,NA,NA
hsa-miR-5708,0,NA,NA,NA,NA,NA
hsa-miR-571,0,NA,NA,NA,NA,NA
hsa-miR-572,0,NA,NA,NA,NA,NA
hsa-miR-573,0,NA,NA,NA,NA,NA
hsa-miR-5739,0,NA,NA,NA,NA,NA
hsa-miR-574-3p,0.0373585797246801,-0.4966731377366,2.92221181822339,-0.169964796747198,0.865037821909516,0.999518452987832
hsa-miR-574-5p,0,NA,NA,NA,NA,NA
hsa-miR-575,0,NA,NA,NA,NA,NA
hsa-miR-576-3p,0,NA,NA,NA,NA,NA
hsa-miR-576-5p,0,NA,NA,NA,NA,NA
hsa-miR-577,0,NA,NA,NA,NA,NA
hsa-miR-578,0,NA,NA,NA,NA,NA
hsa-miR-5787,0,NA,NA,NA,NA,NA
hsa-miR-579-3p,0,NA,NA,NA,NA,NA
hsa-miR-579-5p,0,NA,NA,NA,NA,NA
hsa-miR-580-3p,0,NA,NA,NA,NA,NA
hsa-miR-580-5p,0,NA,NA,NA,NA,NA
hsa-miR-581,0,NA,NA,NA,NA,NA
hsa-miR-582-3p,0,NA,NA,NA,NA,NA
hsa-miR-582-5p,0,NA,NA,NA,NA,NA
hsa-miR-583,0,NA,NA,NA,NA,NA
hsa-miR-584-3p,0,NA,NA,NA,NA,NA
hsa-miR-584-5p,0,NA,NA,NA,NA,NA
hsa-miR-585-3p,0,NA,NA,NA,NA,NA
hsa-miR-585-5p,0,NA,NA,NA,NA,NA
hsa-miR-586,0,NA,NA,NA,NA,NA
hsa-miR-587,0,NA,NA,NA,NA,NA
hsa-miR-588,0,NA,NA,NA,NA,NA
hsa-miR-589-3p,0,NA,NA,NA,NA,NA
hsa-miR-589-5p,0,NA,NA,NA,NA,NA
hsa-miR-590-3p,0,NA,NA,NA,NA,NA
hsa-miR-590-5p,0,NA,NA,NA,NA,NA
hsa-miR-591,0,NA,NA,NA,NA,NA
hsa-miR-592,0,NA,NA,NA,NA,NA
hsa-miR-593-3p,0,NA,NA,NA,NA,NA
hsa-miR-593-5p,0,NA,NA,NA,NA,NA
hsa-miR-595,0,NA,NA,NA,NA,NA
hsa-miR-596,0,NA,NA,NA,NA,NA
hsa-miR-597-3p,0,NA,NA,NA,NA,NA
hsa-miR-597-5p,0,NA,NA,NA,NA,NA
hsa-miR-598-3p,0,NA,NA,NA,NA,NA
hsa-miR-598-5p,0,NA,NA,NA,NA,NA
hsa-miR-599,0,NA,NA,NA,NA,NA
hsa-miR-600,0,NA,NA,NA,NA,NA
hsa-miR-601,0,NA,NA,NA,NA,NA
hsa-miR-602,0,NA,NA,NA,NA,NA
hsa-miR-603,0,NA,NA,NA,NA,NA
hsa-miR-604,0,NA,NA,NA,NA,NA
hsa-miR-605-3p,0,NA,NA,NA,NA,NA
hsa-miR-605-5p,0,NA,NA,NA,NA,NA
hsa-miR-606,0,NA,NA,NA,NA,NA
hsa-miR-6068,0,NA,NA,NA,NA,NA
hsa-miR-6069,0,NA,NA,NA,NA,NA
hsa-miR-607,0,NA,NA,NA,NA,NA
hsa-miR-6070,0,NA,NA,NA,NA,NA
hsa-miR-6071,0,NA,NA,NA,NA,NA
hsa-miR-6072,0,NA,NA,NA,NA,NA
hsa-miR-6073,0,NA,NA,NA,NA,NA
hsa-miR-6074,0,NA,NA,NA,NA,NA
hsa-miR-6075,0,NA,NA,NA,NA,NA
hsa-miR-6076,0,NA,NA,NA,NA,NA
hsa-miR-6077,0,NA,NA,NA,NA,NA
hsa-miR-6078,0,NA,NA,NA,NA,NA
hsa-miR-6079,0,NA,NA,NA,NA,NA
hsa-miR-608,0,NA,NA,NA,NA,NA
hsa-miR-6080,0,NA,NA,NA,NA,NA
hsa-miR-6081,0,NA,NA,NA,NA,NA
hsa-miR-6082,0,NA,NA,NA,NA,NA
hsa-miR-6083,0,NA,NA,NA,NA,NA
hsa-miR-6084,0,NA,NA,NA,NA,NA
hsa-miR-6085,0,NA,NA,NA,NA,NA
hsa-miR-6086,0,NA,NA,NA,NA,NA
hsa-miR-6087,0,NA,NA,NA,NA,NA
hsa-miR-6088,0,NA,NA,NA,NA,NA
hsa-miR-6089,0,NA,NA,NA,NA,NA
hsa-miR-609,0,NA,NA,NA,NA,NA
hsa-miR-6090,0,NA,NA,NA,NA,NA
hsa-miR-610,0,NA,NA,NA,NA,NA
hsa-miR-611,0,NA,NA,NA,NA,NA
hsa-miR-612,0,NA,NA,NA,NA,NA
hsa-miR-6124,0,NA,NA,NA,NA,NA
hsa-miR-6125,0,NA,NA,NA,NA,NA
hsa-miR-6126,0,NA,NA,NA,NA,NA
hsa-miR-6127,0,NA,NA,NA,NA,NA
hsa-miR-6128,0,NA,NA,NA,NA,NA
hsa-miR-6129,0,NA,NA,NA,NA,NA
hsa-miR-613,0,NA,NA,NA,NA,NA
hsa-miR-6130,0,NA,NA,NA,NA,NA
hsa-miR-6131,0,NA,NA,NA,NA,NA
hsa-miR-6132,0,NA,NA,NA,NA,NA
hsa-miR-6133,0,NA,NA,NA,NA,NA
hsa-miR-6134,0,NA,NA,NA,NA,NA
hsa-miR-614,0,NA,NA,NA,NA,NA
hsa-miR-615-3p,0,NA,NA,NA,NA,NA
hsa-miR-615-5p,0,NA,NA,NA,NA,NA
hsa-miR-616-3p,0,NA,NA,NA,NA,NA
hsa-miR-616-5p,0,NA,NA,NA,NA,NA
hsa-miR-6165,0,NA,NA,NA,NA,NA
hsa-miR-617,0,NA,NA,NA,NA,NA
hsa-miR-618,0,NA,NA,NA,NA,NA
hsa-miR-619-3p,0,NA,NA,NA,NA,NA
hsa-miR-619-5p,0,NA,NA,NA,NA,NA
hsa-miR-620,0,NA,NA,NA,NA,NA
hsa-miR-621,0,NA,NA,NA,NA,NA
hsa-miR-622,0,NA,NA,NA,NA,NA
hsa-miR-623,0,NA,NA,NA,NA,NA
hsa-miR-624-3p,0,NA,NA,NA,NA,NA
hsa-miR-624-5p,0,NA,NA,NA,NA,NA
hsa-miR-625-3p,0,NA,NA,NA,NA,NA
hsa-miR-625-5p,0,NA,NA,NA,NA,NA
hsa-miR-626,0,NA,NA,NA,NA,NA
hsa-miR-627-3p,0,NA,NA,NA,NA,NA
hsa-miR-627-5p,0,NA,NA,NA,NA,NA
hsa-miR-628-3p,0,NA,NA,NA,NA,NA
hsa-miR-628-5p,0,NA,NA,NA,NA,NA
hsa-miR-629-3p,0,NA,NA,NA,NA,NA
hsa-miR-629-5p,0.00412817558197125,-0.350291299948997,2.92219538737292,-0.119872648304983,0.90458403170209,0.999518452987832
hsa-miR-630,0,NA,NA,NA,NA,NA
hsa-miR-631,0,NA,NA,NA,NA,NA
hsa-miR-632,0,NA,NA,NA,NA,NA
hsa-miR-633,0,NA,NA,NA,NA,NA
hsa-miR-634,0,NA,NA,NA,NA,NA
hsa-miR-635,0,NA,NA,NA,NA,NA
hsa-miR-636,0,NA,NA,NA,NA,NA
hsa-miR-637,0,NA,NA,NA,NA,NA
hsa-miR-638,0,NA,NA,NA,NA,NA
hsa-miR-639,0,NA,NA,NA,NA,NA
hsa-miR-640,0,NA,NA,NA,NA,NA
hsa-miR-641,0,NA,NA,NA,NA,NA
hsa-miR-642a-3p,0,NA,NA,NA,NA,NA
hsa-miR-642a-5p,0,NA,NA,NA,NA,NA
hsa-miR-642b-3p,0,NA,NA,NA,NA,NA
hsa-miR-642b-5p,0,NA,NA,NA,NA,NA
hsa-miR-643,0,NA,NA,NA,NA,NA
hsa-miR-644a,0,NA,NA,NA,NA,NA
hsa-miR-645,0,NA,NA,NA,NA,NA
hsa-miR-646,0,NA,NA,NA,NA,NA
hsa-miR-647,0,NA,NA,NA,NA,NA
hsa-miR-648,0,NA,NA,NA,NA,NA
hsa-miR-649,0,NA,NA,NA,NA,NA
hsa-miR-6499-3p,0,NA,NA,NA,NA,NA
hsa-miR-6499-5p,0,NA,NA,NA,NA,NA
hsa-miR-650,0,NA,NA,NA,NA,NA
hsa-miR-6500-3p,0,NA,NA,NA,NA,NA
hsa-miR-6500-5p,0,NA,NA,NA,NA,NA
hsa-miR-6501-3p,0,NA,NA,NA,NA,NA
hsa-miR-6501-5p,0,NA,NA,NA,NA,NA
hsa-miR-6502-3p,0,NA,NA,NA,NA,NA
hsa-miR-6502-5p,0,NA,NA,NA,NA,NA
hsa-miR-6503-3p,0,NA,NA,NA,NA,NA
hsa-miR-6503-5p,0,NA,NA,NA,NA,NA
hsa-miR-6504-3p,0,NA,NA,NA,NA,NA
hsa-miR-6504-5p,0,NA,NA,NA,NA,NA
hsa-miR-6505-3p,0,NA,NA,NA,NA,NA
hsa-miR-6505-5p,0,NA,NA,NA,NA,NA
hsa-miR-6506-3p,0,NA,NA,NA,NA,NA
hsa-miR-6506-5p,0,NA,NA,NA,NA,NA
hsa-miR-6507-3p,0,NA,NA,NA,NA,NA
hsa-miR-6507-5p,0,NA,NA,NA,NA,NA
hsa-miR-6508-3p,0,NA,NA,NA,NA,NA
hsa-miR-6508-5p,0,NA,NA,NA,NA,NA
hsa-miR-6509-3p,0,NA,NA,NA,NA,NA
hsa-miR-6509-5p,0,NA,NA,NA,NA,NA
hsa-miR-651-3p,0,NA,NA,NA,NA,NA
hsa-miR-651-5p,0,NA,NA,NA,NA,NA
hsa-miR-6510-3p,0,NA,NA,NA,NA,NA
hsa-miR-6510-5p,0,NA,NA,NA,NA,NA
hsa-miR-6511a-3p,0,NA,NA,NA,NA,NA
hsa-miR-6511a-5p,0,NA,NA,NA,NA,NA
hsa-miR-6511b-3p,0,NA,NA,NA,NA,NA
hsa-miR-6511b-5p,0,NA,NA,NA,NA,NA
hsa-miR-6512-3p,0,NA,NA,NA,NA,NA
hsa-miR-6512-5p,0,NA,NA,NA,NA,NA
hsa-miR-6513-3p,0,NA,NA,NA,NA,NA
hsa-miR-6513-5p,0,NA,NA,NA,NA,NA
hsa-miR-6514-3p,0,NA,NA,NA,NA,NA
hsa-miR-6514-5p,0,NA,NA,NA,NA,NA
hsa-miR-6515-3p,0,NA,NA,NA,NA,NA
hsa-miR-6515-5p,0,NA,NA,NA,NA,NA
hsa-miR-6516-3p,0,NA,NA,NA,NA,NA
hsa-miR-6516-5p,0,NA,NA,NA,NA,NA
hsa-miR-652-3p,0.00134932703996243,-0.35253288642777,2.92212760129414,-0.120642536715933,0.903974175459054,0.999518452987832
hsa-miR-652-5p,0,NA,NA,NA,NA,NA
hsa-miR-653-3p,0,NA,NA,NA,NA,NA
hsa-miR-653-5p,0,NA,NA,NA,NA,NA
hsa-miR-654-3p,0,NA,NA,NA,NA,NA
hsa-miR-654-5p,0,NA,NA,NA,NA,NA
hsa-miR-655-3p,0,NA,NA,NA,NA,NA
hsa-miR-655-5p,0,NA,NA,NA,NA,NA
hsa-miR-656-3p,0,NA,NA,NA,NA,NA
hsa-miR-656-5p,0,NA,NA,NA,NA,NA
hsa-miR-657,0,NA,NA,NA,NA,NA
hsa-miR-658,0,NA,NA,NA,NA,NA
hsa-miR-659-3p,0,NA,NA,NA,NA,NA
hsa-miR-659-5p,0,NA,NA,NA,NA,NA
hsa-miR-660-3p,0,NA,NA,NA,NA,NA
hsa-miR-660-5p,0.0654436003774255,-0.0700912887903745,2.92072570993313,-0.0239979018063902,0.980854282342192,0.999518452987832
hsa-miR-661,0,NA,NA,NA,NA,NA
hsa-miR-662,0,NA,NA,NA,NA,NA
hsa-miR-663a,0,NA,NA,NA,NA,NA
hsa-miR-663b,0,NA,NA,NA,NA,NA
hsa-miR-664a-3p,0,NA,NA,NA,NA,NA
hsa-miR-664a-5p,0,NA,NA,NA,NA,NA
hsa-miR-664b-3p,0,NA,NA,NA,NA,NA
hsa-miR-664b-5p,0,NA,NA,NA,NA,NA
hsa-miR-665,0,NA,NA,NA,NA,NA
hsa-miR-668-3p,0,NA,NA,NA,NA,NA
hsa-miR-668-5p,0,NA,NA,NA,NA,NA
hsa-miR-670-3p,0,NA,NA,NA,NA,NA
hsa-miR-670-5p,0,NA,NA,NA,NA,NA
hsa-miR-671-3p,0,NA,NA,NA,NA,NA
hsa-miR-671-5p,0,NA,NA,NA,NA,NA
hsa-miR-6715a-3p,0,NA,NA,NA,NA,NA
hsa-miR-6715b-3p,0,NA,NA,NA,NA,NA
hsa-miR-6715b-5p,0,NA,NA,NA,NA,NA
hsa-miR-6716-3p,0,NA,NA,NA,NA,NA
hsa-miR-6716-5p,0,NA,NA,NA,NA,NA
hsa-miR-6717-5p,0,NA,NA,NA,NA,NA
hsa-miR-6718-5p,0,NA,NA,NA,NA,NA
hsa-miR-6719-3p,0,NA,NA,NA,NA,NA
hsa-miR-6720-3p,0,NA,NA,NA,NA,NA
hsa-miR-6720-5p,0,NA,NA,NA,NA,NA
hsa-miR-6721-5p,0,NA,NA,NA,NA,NA
hsa-miR-6722-3p,0,NA,NA,NA,NA,NA
hsa-miR-6722-5p,0,NA,NA,NA,NA,NA
hsa-miR-6723-5p,0,NA,NA,NA,NA,NA
hsa-miR-6726-3p,0,NA,NA,NA,NA,NA
hsa-miR-6726-5p,0,NA,NA,NA,NA,NA
hsa-miR-6727-3p,0,NA,NA,NA,NA,NA
hsa-miR-6727-5p,0,NA,NA,NA,NA,NA
hsa-miR-6728-3p,0,NA,NA,NA,NA,NA
hsa-miR-6728-5p,0,NA,NA,NA,NA,NA
hsa-miR-6729-3p,0,NA,NA,NA,NA,NA
hsa-miR-6729-5p,0,NA,NA,NA,NA,NA
hsa-miR-6730-3p,0,NA,NA,NA,NA,NA
hsa-miR-6730-5p,0,NA,NA,NA,NA,NA
hsa-miR-6731-3p,0,NA,NA,NA,NA,NA
hsa-miR-6731-5p,0,NA,NA,NA,NA,NA
hsa-miR-6732-3p,0,NA,NA,NA,NA,NA
hsa-miR-6732-5p,0,NA,NA,NA,NA,NA
hsa-miR-6733-3p,0,NA,NA,NA,NA,NA
hsa-miR-6733-5p,0,NA,NA,NA,NA,NA
hsa-miR-6734-3p,0,NA,NA,NA,NA,NA
hsa-miR-6734-5p,0,NA,NA,NA,NA,NA
hsa-miR-6735-3p,0,NA,NA,NA,NA,NA
hsa-miR-6735-5p,0,NA,NA,NA,NA,NA
hsa-miR-6736-3p,0,NA,NA,NA,NA,NA
hsa-miR-6736-5p,0,NA,NA,NA,NA,NA
hsa-miR-6737-3p,0,NA,NA,NA,NA,NA
hsa-miR-6737-5p,0,NA,NA,NA,NA,NA
hsa-miR-6738-3p,0,NA,NA,NA,NA,NA
hsa-miR-6738-5p,0,NA,NA,NA,NA,NA
hsa-miR-6739-3p,0,NA,NA,NA,NA,NA
hsa-miR-6739-5p,0,NA,NA,NA,NA,NA
hsa-miR-6740-3p,0,NA,NA,NA,NA,NA
hsa-miR-6740-5p,0,NA,NA,NA,NA,NA
hsa-miR-6741-3p,0,NA,NA,NA,NA,NA
hsa-miR-6741-5p,0,NA,NA,NA,NA,NA
hsa-miR-6742-3p,0,NA,NA,NA,NA,NA
hsa-miR-6742-5p,0,NA,NA,NA,NA,NA
hsa-miR-6743-3p,0,NA,NA,NA,NA,NA
hsa-miR-6743-5p,0,NA,NA,NA,NA,NA
hsa-miR-6744-3p,0,NA,NA,NA,NA,NA
hsa-miR-6744-5p,0,NA,NA,NA,NA,NA
hsa-miR-6745,0,NA,NA,NA,NA,NA
hsa-miR-6746-3p,0,NA,NA,NA,NA,NA
hsa-miR-6746-5p,0,NA,NA,NA,NA,NA
hsa-miR-6747-3p,0,NA,NA,NA,NA,NA
hsa-miR-6747-5p,0,NA,NA,NA,NA,NA
hsa-miR-6748-3p,0,NA,NA,NA,NA,NA
hsa-miR-6748-5p,0,NA,NA,NA,NA,NA
hsa-miR-6749-3p,0,NA,NA,NA,NA,NA
hsa-miR-6749-5p,0,NA,NA,NA,NA,NA
hsa-miR-675-3p,0.00298609090516354,-0.352646145472468,2.92211986302257,-0.120681615403585,0.903943221335453,0.999518452987832
hsa-miR-675-5p,0,NA,NA,NA,NA,NA
hsa-miR-6750-3p,0,NA,NA,NA,NA,NA
hsa-miR-6750-5p,0,NA,NA,NA,NA,NA
hsa-miR-6751-3p,0,NA,NA,NA,NA,NA
hsa-miR-6751-5p,0,NA,NA,NA,NA,NA
hsa-miR-6752-3p,0,NA,NA,NA,NA,NA
hsa-miR-6752-5p,0,NA,NA,NA,NA,NA
hsa-miR-6753-3p,0,NA,NA,NA,NA,NA
hsa-miR-6753-5p,0,NA,NA,NA,NA,NA
hsa-miR-6754-3p,0,NA,NA,NA,NA,NA
hsa-miR-6754-5p,0,NA,NA,NA,NA,NA
hsa-miR-6755-3p,0,NA,NA,NA,NA,NA
hsa-miR-6755-5p,0,NA,NA,NA,NA,NA
hsa-miR-6756-3p,0,NA,NA,NA,NA,NA
hsa-miR-6756-5p,0,NA,NA,NA,NA,NA
hsa-miR-6757-3p,0,NA,NA,NA,NA,NA
hsa-miR-6757-5p,0,NA,NA,NA,NA,NA
hsa-miR-6758-3p,0,NA,NA,NA,NA,NA
hsa-miR-6758-5p,0,NA,NA,NA,NA,NA
hsa-miR-6759-3p,0,NA,NA,NA,NA,NA
hsa-miR-6759-5p,0,NA,NA,NA,NA,NA
hsa-miR-676-3p,0,NA,NA,NA,NA,NA
hsa-miR-676-5p,0,NA,NA,NA,NA,NA
hsa-miR-6760-3p,0,NA,NA,NA,NA,NA
hsa-miR-6760-5p,0,NA,NA,NA,NA,NA
hsa-miR-6761-3p,0,NA,NA,NA,NA,NA
hsa-miR-6761-5p,0,NA,NA,NA,NA,NA
hsa-miR-6762-3p,0,NA,NA,NA,NA,NA
hsa-miR-6762-5p,0,NA,NA,NA,NA,NA
hsa-miR-6763-3p,0,NA,NA,NA,NA,NA
hsa-miR-6763-5p,0,NA,NA,NA,NA,NA
hsa-miR-6764-3p,0,NA,NA,NA,NA,NA
hsa-miR-6764-5p,0,NA,NA,NA,NA,NA
hsa-miR-6765-3p,0,NA,NA,NA,NA,NA
hsa-miR-6765-5p,0,NA,NA,NA,NA,NA
hsa-miR-6766-3p,0,NA,NA,NA,NA,NA
hsa-miR-6766-5p,0,NA,NA,NA,NA,NA
hsa-miR-6767-3p,0,NA,NA,NA,NA,NA
hsa-miR-6767-5p,0,NA,NA,NA,NA,NA
hsa-miR-6768-3p,0,NA,NA,NA,NA,NA
hsa-miR-6768-5p,0,NA,NA,NA,NA,NA
hsa-miR-6769a-3p,0,NA,NA,NA,NA,NA
hsa-miR-6769a-5p,0,NA,NA,NA,NA,NA
hsa-miR-6769b-3p,0,NA,NA,NA,NA,NA
hsa-miR-6769b-5p,0,NA,NA,NA,NA,NA
hsa-miR-6770-3p,0,NA,NA,NA,NA,NA
hsa-miR-6770-5p,0,NA,NA,NA,NA,NA
hsa-miR-6771-3p,0,NA,NA,NA,NA,NA
hsa-miR-6771-5p,0,NA,NA,NA,NA,NA
hsa-miR-6772-3p,0,NA,NA,NA,NA,NA
hsa-miR-6772-5p,0,NA,NA,NA,NA,NA
hsa-miR-6773-3p,0,NA,NA,NA,NA,NA
hsa-miR-6773-5p,0,NA,NA,NA,NA,NA
hsa-miR-6774-3p,0,NA,NA,NA,NA,NA
hsa-miR-6774-5p,0,NA,NA,NA,NA,NA
hsa-miR-6775-3p,0,NA,NA,NA,NA,NA
hsa-miR-6775-5p,0,NA,NA,NA,NA,NA
hsa-miR-6776-3p,0,NA,NA,NA,NA,NA
hsa-miR-6776-5p,0,NA,NA,NA,NA,NA
hsa-miR-6777-3p,0,NA,NA,NA,NA,NA
hsa-miR-6777-5p,0,NA,NA,NA,NA,NA
hsa-miR-6778-3p,0,NA,NA,NA,NA,NA
hsa-miR-6778-5p,0,NA,NA,NA,NA,NA
hsa-miR-6779-3p,0,NA,NA,NA,NA,NA
hsa-miR-6779-5p,0,NA,NA,NA,NA,NA
hsa-miR-6780a-3p,0,NA,NA,NA,NA,NA
hsa-miR-6780a-5p,0,NA,NA,NA,NA,NA
hsa-miR-6780b-3p,0,NA,NA,NA,NA,NA
hsa-miR-6780b-5p,0,NA,NA,NA,NA,NA
hsa-miR-6781-3p,0,NA,NA,NA,NA,NA
hsa-miR-6781-5p,0,NA,NA,NA,NA,NA
hsa-miR-6782-3p,0,NA,NA,NA,NA,NA
hsa-miR-6782-5p,0,NA,NA,NA,NA,NA
hsa-miR-6783-3p,0,NA,NA,NA,NA,NA
hsa-miR-6783-5p,0,NA,NA,NA,NA,NA
hsa-miR-6784-3p,0,NA,NA,NA,NA,NA
hsa-miR-6784-5p,0,NA,NA,NA,NA,NA
hsa-miR-6785-3p,0,NA,NA,NA,NA,NA
hsa-miR-6785-5p,0,NA,NA,NA,NA,NA
hsa-miR-6786-3p,0,NA,NA,NA,NA,NA
hsa-miR-6786-5p,0,NA,NA,NA,NA,NA
hsa-miR-6787-3p,0,NA,NA,NA,NA,NA
hsa-miR-6787-5p,0,NA,NA,NA,NA,NA
hsa-miR-6788-3p,0,NA,NA,NA,NA,NA
hsa-miR-6788-5p,0,NA,NA,NA,NA,NA
hsa-miR-6789-3p,0,NA,NA,NA,NA,NA
hsa-miR-6789-5p,0,NA,NA,NA,NA,NA
hsa-miR-6790-3p,0,NA,NA,NA,NA,NA
hsa-miR-6790-5p,0,NA,NA,NA,NA,NA
hsa-miR-6791-3p,0,NA,NA,NA,NA,NA
hsa-miR-6791-5p,0,NA,NA,NA,NA,NA
hsa-miR-6792-3p,0,NA,NA,NA,NA,NA
hsa-miR-6792-5p,0,NA,NA,NA,NA,NA
hsa-miR-6793-3p,0,NA,NA,NA,NA,NA
hsa-miR-6793-5p,0,NA,NA,NA,NA,NA
hsa-miR-6794-3p,0,NA,NA,NA,NA,NA
hsa-miR-6794-5p,0,NA,NA,NA,NA,NA
hsa-miR-6795-3p,0,NA,NA,NA,NA,NA
hsa-miR-6795-5p,0,NA,NA,NA,NA,NA
hsa-miR-6796-3p,0,NA,NA,NA,NA,NA
hsa-miR-6796-5p,0,NA,NA,NA,NA,NA
hsa-miR-6797-3p,0,NA,NA,NA,NA,NA
hsa-miR-6797-5p,0,NA,NA,NA,NA,NA
hsa-miR-6798-3p,0,NA,NA,NA,NA,NA
hsa-miR-6798-5p,0,NA,NA,NA,NA,NA
hsa-miR-6799-3p,0,NA,NA,NA,NA,NA
hsa-miR-6799-5p,0,NA,NA,NA,NA,NA
hsa-miR-6800-3p,0,NA,NA,NA,NA,NA
hsa-miR-6800-5p,0,NA,NA,NA,NA,NA
hsa-miR-6801-3p,0,NA,NA,NA,NA,NA
hsa-miR-6801-5p,0,NA,NA,NA,NA,NA
hsa-miR-6802-3p,0,NA,NA,NA,NA,NA
hsa-miR-6802-5p,0,NA,NA,NA,NA,NA
hsa-miR-6803-3p,0,NA,NA,NA,NA,NA
hsa-miR-6803-5p,0,NA,NA,NA,NA,NA
hsa-miR-6804-3p,0,NA,NA,NA,NA,NA
hsa-miR-6804-5p,0,NA,NA,NA,NA,NA
hsa-miR-6805-3p,0,NA,NA,NA,NA,NA
hsa-miR-6805-5p,0,NA,NA,NA,NA,NA
hsa-miR-6806-3p,0,NA,NA,NA,NA,NA
hsa-miR-6806-5p,0,NA,NA,NA,NA,NA
hsa-miR-6807-3p,0,NA,NA,NA,NA,NA
hsa-miR-6807-5p,0,NA,NA,NA,NA,NA
hsa-miR-6808-3p,0,NA,NA,NA,NA,NA
hsa-miR-6808-5p,0,NA,NA,NA,NA,NA
hsa-miR-6809-3p,0,NA,NA,NA,NA,NA
hsa-miR-6809-5p,0,NA,NA,NA,NA,NA
hsa-miR-6810-3p,0,NA,NA,NA,NA,NA
hsa-miR-6810-5p,0,NA,NA,NA,NA,NA
hsa-miR-6811-3p,0,NA,NA,NA,NA,NA
hsa-miR-6811-5p,0,NA,NA,NA,NA,NA
hsa-miR-6812-3p,0,NA,NA,NA,NA,NA
hsa-miR-6812-5p,0,NA,NA,NA,NA,NA
hsa-miR-6813-3p,0,NA,NA,NA,NA,NA
hsa-miR-6813-5p,0,NA,NA,NA,NA,NA
hsa-miR-6814-3p,0,NA,NA,NA,NA,NA
hsa-miR-6814-5p,0,NA,NA,NA,NA,NA
hsa-miR-6815-3p,0,NA,NA,NA,NA,NA
hsa-miR-6815-5p,0,NA,NA,NA,NA,NA
hsa-miR-6816-3p,0,NA,NA,NA,NA,NA
hsa-miR-6816-5p,0,NA,NA,NA,NA,NA
hsa-miR-6817-3p,0,NA,NA,NA,NA,NA
hsa-miR-6817-5p,0,NA,NA,NA,NA,NA
hsa-miR-6818-3p,0,NA,NA,NA,NA,NA
hsa-miR-6818-5p,0,NA,NA,NA,NA,NA
hsa-miR-6819-3p,0,NA,NA,NA,NA,NA
hsa-miR-6819-5p,0,NA,NA,NA,NA,NA
hsa-miR-6820-3p,0,NA,NA,NA,NA,NA
hsa-miR-6820-5p,0,NA,NA,NA,NA,NA
hsa-miR-6821-3p,0,NA,NA,NA,NA,NA
hsa-miR-6821-5p,0,NA,NA,NA,NA,NA
hsa-miR-6822-3p,0,NA,NA,NA,NA,NA
hsa-miR-6822-5p,0,NA,NA,NA,NA,NA
hsa-miR-6823-3p,0,NA,NA,NA,NA,NA
hsa-miR-6823-5p,0,NA,NA,NA,NA,NA
hsa-miR-6824-3p,0,NA,NA,NA,NA,NA
hsa-miR-6824-5p,0,NA,NA,NA,NA,NA
hsa-miR-6825-3p,0,NA,NA,NA,NA,NA
hsa-miR-6825-5p,0,NA,NA,NA,NA,NA
hsa-miR-6826-3p,0,NA,NA,NA,NA,NA
hsa-miR-6826-5p,0,NA,NA,NA,NA,NA
hsa-miR-6827-3p,0,NA,NA,NA,NA,NA
hsa-miR-6827-5p,0,NA,NA,NA,NA,NA
hsa-miR-6828-3p,0,NA,NA,NA,NA,NA
hsa-miR-6828-5p,0,NA,NA,NA,NA,NA
hsa-miR-6829-3p,0,NA,NA,NA,NA,NA
hsa-miR-6829-5p,0,NA,NA,NA,NA,NA
hsa-miR-6830-3p,0,NA,NA,NA,NA,NA
hsa-miR-6830-5p,0,NA,NA,NA,NA,NA
hsa-miR-6831-3p,0,NA,NA,NA,NA,NA
hsa-miR-6831-5p,0,NA,NA,NA,NA,NA
hsa-miR-6832-3p,0,NA,NA,NA,NA,NA
hsa-miR-6832-5p,0,NA,NA,NA,NA,NA
hsa-miR-6833-3p,0,NA,NA,NA,NA,NA
hsa-miR-6833-5p,0,NA,NA,NA,NA,NA
hsa-miR-6834-3p,0,NA,NA,NA,NA,NA
